Timestamp;Total_Angles_x;Total_Angles_y;Head_Rotation_x;Head_Rotation_y;Main Camera (1)_localPosition;Main Camera (1)_globalPosition;Main Camera (1)_orientation;World_orientation;messages;
3.999;0;-64.39667;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0
4.033;0;-65.16702;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0
4.080;0;-67.27562;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0
4.100;0;-70.44136;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0No pattern saccade;
4.121;0;-71.90389;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0No pattern saccade;
4.139;0;-73.50658;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
4.160;0;-74.88689;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
4.230;0;-76.616;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
4.251;0;-83.08854;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.3)(0.00, 0.00, 0.00);0
4.264;0;-80.23529;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.2)(0.00, 0.00, 0.00);0No pattern saccade;
4.278;0;-78.52549;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0No pattern saccade;
4.290;0;-76.78539;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
4.303;0;-75.30906;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
4.316;0;-73.88268;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
4.350;0;-72.43568;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
4.386;0;-69.00158;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0
4.422;0;-65.78056;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0No pattern saccade;
4.458;0;-63.00772;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0No pattern saccade;
4.474;0;-60.6873;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0No pattern saccade;
4.512;0;-59.77842;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0No pattern saccade;
4.525;0;-57.87361;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
4.539;0;-57.29423;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.555;0;-56.71856;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.571;0;-56.15926;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.586;0;-55.61059;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.600;0;-55.17479;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.614;0;-54.80703;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.628;0;-54.48149;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.663;0;-54.18639;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.677;0;-53.60707;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.691;0;-53.43846;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.703;0;-53.32096;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.716;0;-53.24037;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.728;0;-53.19019;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.742;0;-53.16841;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.756;0;-53.17679;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.769;0;-53.20325;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.782;0;-53.24055;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.816;0;-53.28904;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.829;0;-53.49099;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.841;0;-53.58178;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.855;0;-53.68162;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.868;0;-53.7978;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.881;0;-53.93239;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.894;0;-54.06937;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.908;0;-54.22366;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.921;0;-54.40063;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.934;0;-54.5741;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.969;0;-54.77407;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
4.982;0;-55.36889;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
4.995;0;-55.62503;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.008;0;-55.873;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.033;0;-56.13091;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.047;0;-56.69851;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.060;0;-57.04223;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.073;0;-57.38132;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.088;0;-57.72511;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.120;0;-58.11693;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.137;0;-59.12023;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.151;0;-59.67677;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.165;0;-60.15294;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.178;0;-60.63718;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.191;0;-61.10342;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.205;0;-61.61949;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.219;0;-62.15351;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.232;0;-62.74694;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.244;0;-63.30054;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0
5.279;0;-63.86319;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0
5.293;0;-65.53463;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0
5.306;0;-66.22534;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0
5.320;0;-66.91471;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0
5.333;0;-67.69621;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0
5.344;0;-68.4243;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0
5.359;0;-69.05864;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0
5.373;0;-69.89638;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0
5.388;0;-70.76254;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0
5.402;0;-71.76176;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0
5.436;0;-72.65334;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
5.449;0;-75.00825;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0
5.462;0;-75.99598;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0No pattern saccade;
5.476;0;-76.94662;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
5.490;0;-78.02818;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
5.505;0;-79.13045;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.2)(0.00, 0.00, 0.00);0
5.519;0;-80.33897;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.2)(0.00, 0.00, 0.00);0
5.532;0;-81.50135;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.2)(0.00, 0.00, 0.00);0
5.544;0;-79.95808;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.2)(0.00, 0.00, 0.00);0
5.567;0;-78.51707;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
5.601;0;-75.8634;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.1)(0.00, 0.00, 0.00);0
5.635;0;-72.3518;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 7.0)(0.00, 0.00, 0.00);0No pattern saccade;
5.674;0;-69.29412;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.9)(0.00, 0.00, 0.00);0No pattern saccade;
5.710;0;-66.10712;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.8)(0.00, 0.00, 0.00);0No pattern saccade;
5.725;0;-63.64216;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.7)(0.00, 0.00, 0.00);0No pattern saccade;
5.763;0;-62.75254;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0No pattern saccade;
5.777;0;-60.63242;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.6)(0.00, 0.00, 0.00);0
5.791;0;-59.98471;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0No pattern saccade;
5.805;0;-59.36671;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.820;0;-58.75642;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.834;0;-58.19241;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.848;0;-57.70177;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.5)(0.00, 0.00, 0.00);0
5.861;0;-57.24884;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.877;0;-56.84661;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.912;0;-56.43675;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.927;0;-55.6424;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.941;0;-55.38651;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.955;0;-55.16986;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
5.970;0;-54.99942;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
5.983;0;-54.85514;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
5.996;0;-54.75524;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.008;0;-54.68882;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.032;0;-54.65416;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.066;0;-54.65014;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.079;0;-54.78816;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.092;0;-54.85519;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.106;0;-54.93364;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.119;0;-55.0322;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.3)(0.00, 0.00, 0.00);0
6.131;0;-55.14031;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.142;0;-55.24249;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.157;0;-55.35655;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.171;0;-55.51034;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.184;0;-55.67784;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.222;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.238;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.251;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.264;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.276;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.288;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.301;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.314;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.326;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.340;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.386;0;-55.85078;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0
6.404;-3.532817E-06;-55.85063;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0.1930506
6.417;0;-55.85024;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0.2961534
6.431;-3.53278E-06;-55.84974;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0.391173
6.443;7.0655E-06;-55.84904;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0.4994674
6.456;1.059814E-05;-55.84813;0;0;(0.00, 1.60, 0.00);(-1.5, 0.0, 6.4)(0.00, 0.00, 0.00);0.6140171
6.469;7.065311E-06;-55.84677;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);0.7541162
6.482;3.532585E-06;-55.84507;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);0.9006919
6.495;3.532489E-06;-55.84279;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);1.070617
6.528;7.064736E-06;-55.83989;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);1.255068
6.541;1.765965E-05;-55.82942;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);1.801055
6.555;2.472178E-05;-55.82351;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);2.039361
6.570;0;-55.81601;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);2.310066
6.584;0;-55.80614;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);2.627481
6.597;7.061049E-06;-55.79587;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);2.923651
6.610;3.53004E-06;-55.78428;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);3.227259
6.624;8.823665E-06;-55.77059;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);3.556264
6.638;3.528785E-06;-55.75434;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);3.913503
6.652;1.764004E-06;-55.73584;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);4.28772
6.686;7.054213E-06;-55.71432;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);4.688291
6.699;1.762238E-06;-55.65171;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);5.723728
6.711;-1.761612E-06;-55.62194;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);6.15339
6.724;-1.761012E-06;-55.59343;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);6.540231
6.737;1.056162E-05;-55.55821;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);6.992185
6.752;1.407528E-05;-55.51738;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);7.485266
6.766;1.230894E-05;-55.4705;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);8.017696
6.778;1.230165E-05;-55.42119;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);8.545121
6.791;1.580707E-05;-55.37218;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);9.041446
6.805;1.755179E-06;-55.31731;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);9.569656
6.838;0;-55.2541;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);10.14753
6.856;3.500099E-06;-55.07604;0;0;(0.00, 1.60, 0.00);(-1.6, 0.0, 6.4)(0.00, 0.00, 0.00);11.64414
6.869;6.99115E-06;-54.97013;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);12.4527
6.886;3.491816E-06;-54.88232;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);13.08819
6.899;1.045977E-05;-54.76062;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);13.92576
6.915;6.964601E-06;-54.66092;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);14.57876
6.927;3.476499E-06;-54.52652;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);15.41966
6.945;0;-54.42099;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);16.05128
6.958;5.197087E-06;-54.25511;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);17.00098
6.998;1.729409E-06;-54.11961;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);17.74171
7.020;5.156946E-06;-53.64477;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);20.14001
7.050;1.712701E-06;-53.3613;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);21.44961
7.064;-1.702807E-06;-52.91854;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);23.35407
7.085;1.697604E-06;-52.68753;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);24.29062
7.100;1.689537E-06;-52.33171;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);25.667
7.121;1.683011E-06;-52.04599;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.4)(0.00, 0.00, 0.00);26.72158
7.164;0;-51.62479;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);28.20282
7.183;1.65007E-06;-50.63051;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);31.4056
7.195;1.638881E-06;-50.15938;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);32.81103
7.211;0;-49.84255;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);33.72102
7.224;1.619884E-06;-49.36987;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);35.02874
7.241;-1.610473E-06;-48.98343;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);36.05863
7.255;-3.194533E-06;-48.44614;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);37.43522
7.266;-4.757929E-06;-47.99128;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);38.55598
7.284;0;-47.58136;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);39.53368
7.322;0;-46.93864;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);41.00827
7.342;0;-45.32721;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);44.42423
7.355;-1.494537E-06;-44.44329;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);46.16238
7.382;-2.954414E-06;-43.79528;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);47.38196
7.397;-2.879565E-06;-42.4192;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);49.81482
7.413;-2.835056E-06;-41.61512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);51.14939
7.425;-4.175522E-06;-40.69928;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);52.60072
7.442;-1.371958E-06;-39.99895;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);53.66573
7.478;-1.340994E-06;-38.92237;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);55.2344
7.491;-2.540252E-06;-36.51723;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);58.47958
7.508;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);59.63588No pattern saccade;
7.521;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);61.16671
7.540;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);62.33806
7.553;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);64.08362
7.572;0;-35.91512;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);65.18397
7.585;-5.038071E-06;-36.16372;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);66.94926
7.599;0;-36.3988;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);68.14237
7.637;0;-36.6196;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);69.32947
7.653;0;-37.19059;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);72.79634
7.670;-1.03694E-05;-37.39227;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);74.20987
7.686;5.209166E-06;-37.59922;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);75.81123
7.704;5.209166E-06;-37.59922;0;0;(0.00, 1.60, 0.00);(-1.7, 0.0, 6.3)(0.00, 0.00, 0.00);75.81123
